Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
Region 7 Works Council (Putnam),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Putnam,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://in.gov/irwc/region7/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 7 Works Council (Vigo),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Vigo,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://in.gov/irwc/region7/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 7 Works Council (Clay),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Clay,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://in.gov/irwc/region7/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 7 Works Council (Sullivan),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Sullivan,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://in.gov/irwc/region7/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Western Indiana Economic Growth Region (Vermillion),Workforce Investment Board,"The WorkOne center is the heart of the workforce development system. It's where service delivery partners connect with customers, and with each other. WorkOne helps people find a new or better job, choose a career, find a good employee, access training, or get the information needed to succeed in today's ever-evolving workplace.",n/a,Vermillion,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://www.workonewest.com/,Not Readily Available,Not Readily Available,(812) 234-6602
Western Indiana Economic Growth Region (Parke),Workforce Investment Board,"The WorkOne center is the heart of the workforce development system. It's where service delivery partners connect with customers, and with each other. WorkOne helps people find a new or better job, choose a career, find a good employee, access training, or get the information needed to succeed in today's ever-evolving workplace.",n/a,Parke,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://www.workonewest.com/,Not Readily Available,Not Readily Available,(812) 234-6602
Western Indiana Economic Growth Region (Putnam),Workforce Investment Board,"The WorkOne center is the heart of the workforce development system. It's where service delivery partners connect with customers, and with each other. WorkOne helps people find a new or better job, choose a career, find a good employee, access training, or get the information needed to succeed in today's ever-evolving workplace.",n/a,Putnam,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://www.workonewest.com/,Not Readily Available,Not Readily Available,(812) 234-6602
Western Indiana Economic Growth Region (Vigo),Workforce Investment Board,"The WorkOne center is the heart of the workforce development system. It's where service delivery partners connect with customers, and with each other. WorkOne helps people find a new or better job, choose a career, find a good employee, access training, or get the information needed to succeed in today's ever-evolving workplace.",n/a,Vigo,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://www.workonewest.com/,Not Readily Available,Not Readily Available,(812) 234-6602
Western Indiana Economic Growth Region (Clay),Workforce Investment Board,"The WorkOne center is the heart of the workforce development system. It's where service delivery partners connect with customers, and with each other. WorkOne helps people find a new or better job, choose a career, find a good employee, access training, or get the information needed to succeed in today's ever-evolving workplace.",n/a,Clay,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://www.workonewest.com/,Not Readily Available,Not Readily Available,(812) 234-6602
Western Indiana Economic Growth Region (Sullivan),Workforce Investment Board,"The WorkOne center is the heart of the workforce development system. It's where service delivery partners connect with customers, and with each other. WorkOne helps people find a new or better job, choose a career, find a good employee, access training, or get the information needed to succeed in today's ever-evolving workplace.",n/a,Sullivan,"Wermillion, Parke, Putnam, Vigo, Clay, Sullivan",7,http://www.workonewest.com/,Not Readily Available,Not Readily Available,(812) 234-6602
Parke County Community Foundation Inc.,Community Foundation,"The Parke County Community Foundation's mission is to assist donors in meeting charitable need in Parke County and to build community capacity, thereby, enhancing the quality of life in Parke County.",n/a,Parke,n/a,7,http://www.parkeccf.org/index.html,"Brad C. Bumgardner, Executive Director",parkeccf@yahoo.com,765-569-7223
The Putnam County Community Foundation,Community Foundation,"The Community Foundation holds, invests, and administers a collection of separate funds established to meet philanthropic goals of donors and the needs of Putnam County. It is a vehicle through which contributions, both large and small, can be built over time into a substantial pool of money to achieve public good for Putnam County. The income from this pool is awarded in the form of grants to meet community needs and aspirations both now and in the future.",n/a,Putnam,n/a,7,http://www.pcfoundation.org/,"M. Elaine Peck, Executive Director",epeck@pcfoundation.org,765-653-4978
Vermillion County Community Foundation,Community Foundation,The Vermillion County Community Foundation is dedicated to connecting people who care with causes that matter.ÿ We strive to identify and support programs designed to enrich the quality of life for all who live in Vermillion County.,n/a,Vermillion,n/a,7,http://thevccf.org/,Not Readily Available,Director@TheVCCF.org,765-832-8665
West Central Indiana Area Health Education Center (Clay),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Clay,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",7,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Fountain),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Fountain,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",4,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Greene),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Greene,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",8,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Montgomery),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Montgomery,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",4,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Owen),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Owen,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",8,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Parke),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Parke,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",7,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Putnam),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Putnam,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",7,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Sullivan),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Sullivan,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",7,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Vermillion),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Vermillion,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",7,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Vigo),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Vigo,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",7,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
West Central Indiana Area Health Education Center (Warren),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, and Warren counties",Warren,"Clay, Fountain, Greene, Montgomery, Owen, Parke, Putnam, Sullivan, Vermillion, Vigo, Warren",4,http://cms.indstate.edu/health/center/ahec,Gail Wright,gail.wright2@indstate.edu,812-237-4365
Greater Terre Haute Afterschool Network,Regional School Age Program,"IAN engages cities and regions in creating coordinated systems to expand out-of-school time learning for K-12 youth in Indiana. These community coalitions connect youth programs, schools and universities, faith based groups, and civic and businesses. IAN uses coalition-building frameworks developed by the Columbus Education Coalition / Institute for Coalition Building and the Wallace Foundation.",,Vigo,,7,http://www.indianaafterschool.org/state/regional-coalitions/,,,
Region 8 Works Council (Owen),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Owen,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Monroe),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Monroe,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Brown),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Brown,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Greene),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Greene,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Daviess),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Daviess,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Martin),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Martin,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Lawrence),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Lawrence,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 8 Works Council (Orange),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Orange,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://in.gov/irwc/region8/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
South Central Region 8 Workforce Board (Owen),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Owen,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Monroe),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Monroe,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Brown),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Brown,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Greene),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Greene,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Daviess),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Daviess,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Martin),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Martin,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Lawrence),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Lawrence,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
South Central Region 8 Workforce Board (Orange),Workforce Investment Board,"South Central Region 8 Workforce Board will serve as a catalyst to promote collaborative relationships between business, education, labor, and service providers to support workforce development efforts and regional economic growth.",n/a,Orange,"Owen, Monroe, Brown,Greene, Daviess, Matrin, Lawrence, Orange",8,http://www.southcentral8.org/,John Corcoran,info@southcentral8.org,(812) 332-4496
Brown County Community Foundation,Community Foundation,Be a collaborative leader for positive impact in the Brown County community by building on the spirit of philanthropy,n/a,Brown,n/a,8,http://browncountygives.org/bcgives/,Not Readily Available,info@browncountycommunityfoundation.org,812-988-4882
Community Foundation of Bloomington & Monroe County. Inc,Community Foundation,"The Community Foundation fuels innovative ideas and lasting impact in Monroe County. We make grants, offer expertise and lead in collaboration with others to meet our community?s most pressing needs and seize its most important opportunities. Our impact extends from early childhood development to aging, from basic needs to economic development, from the arts to the environment, and more.",n/a,Monroe,Bloomington,8,http://www.cfbmc.org/,Not Readily Available,info@cfbmc.org,812-333-9016
Greene County Foundation,Community Foundation,The Mission of the Greene County Foundation is to inspire individuals to engage in strengthening Greene County now and for generations to come.,n/a,Greene,n/a,8,http://www.greenecountyfoundation.org/,"Kerry Conway, Executive Director",,812-659-3142
Orange County Community Foundation,Community Foundation,Not Readily Available,n/a,Orange,n/a,8,http://occf-in.org/,"Imojean Dedrick, Executive Director",imodedrick@orangecountycommunityfoundation.org,812-723-4150
Owen County Community Foundation,Community Foundation,"The Owen County Community Foundation is committed to help make our communities become better places to grow, work, and live.",n/a,Owen,n/a,8,http://www.owencountycf.org/home1.aspx,Marilyn Hart,marilyn@owencountycf.org,812-829-1725
South Central Indiana Area Health Education Center (Brown),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Brown,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",8,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Clark),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Clark,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",10,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Crawford),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Crawford,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",10,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Floyd),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Floyd,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",10,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Harrison),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Harrison,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",10,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Jackson),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Jackson,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",9,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Lawrence),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Lawrence,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",8,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Martin),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Martin,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",8,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Monroe),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Monroe,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",8,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Orange),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Orange,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",8,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Scott),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Scott,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",10,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
South Central Indiana Area Health Education Center (Washington),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, and Washington counties",Washington,"Brown, Clark, Crawford, Floyd, Harrison, Jackson, Lawrence, Martin, Monroe, Orange, Scott, Washington",10,http://www.hoosieruplands.org/DepartmentMain.aspx?DID=12,,,812-849-4447
Bloomington Afterschool Network,Regional School Age Program,"The Mission of the Bloomington Afterschool Network is to increase access, quality and attendance for all youth and families in out of school time programming through community collaboration in Bloomington, Indiana and surrounding areas.",,Monroe,,8,http://www.bloomingtonafterschoolnetwork.org/,,,
Community Education Coalition,Regional Planning Initiatives,"The CEC is focused on aligning and integrating our community learning system, economic development and quality of life.",,Bartholomew,,9,http://www.educationcoalition.com/#home,John Burnett,jburnett@educationcoalition.com,812-371-5361
Community Foundation of Switzerland County Inc.,Community Foundation,"Connecting people who care with causes that matter for good, for ever, for Switzerland County",n/a,Switzerland,n/a,9,http://www.cfsci.org/,"Pam Acton, Executive Director",info@cfsci.org,812-427-9160
Dearborn County Community Foundation,Community Foundation,"The Dearborn Community Foundation, Inc.ÿis aÿcatalyst to connect people who care with causes that improve the quality of life in our community by advancing cultural, educationalÿandÿsocialÿopportunities, while preserving our community's heritageÿandÿhelping donorsÿtoÿcreate a permanent legacyÿin Dearborn County.",n/a,Dearborn,n/a,9,http://www.dearborncf.org/,Denise Sedler,dsedler@dearborncf.org,812-539-4115
Decatur County Community Foundation Inc,Community Foundation,"The Decatur County Community Foundation encourages, prudently manages and distributes charitable contributions to improve the quality of life of Decatur County residents, now and in the future.",n/a,Decatur,n/a,9,http://dccfound.org/,"Sharon Hollowell, Executive Director",contact@dccfound.org,812-662-6364
East Indiana Area Health Education Center (Bartholomew),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Bartholomew,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Dearborn),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Dearborn,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Decatur),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Decatur,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Fayette),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Fayette,,6,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Franklin),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Franklin,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Henry),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Henry,,6,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
